Date,Spread Type,Strike Price,Probability of Expiring Worthless
2022-09-01,bull,397.0,0.5071721305803145
2022-09-02,bull,390.0,0.5566567214917276
2022-09-02,bull,376.0,0.781035235462406
2022-09-02,bull,394.0,0.4863415760557107
2022-09-06,bull,386.0,0.6008644122133047
2022-09-06,bull,375.0,0.7752786096261535
2022-09-06,bull,393.0,0.477789122758381
2022-09-07,bull,385.0,0.7287097664847255
2022-09-07,bull,375.0,0.8565042450313209
2022-09-07,bull,391.0,0.6334735140059607
2022-09-08,bull,384.0,0.7784015178587713
2022-09-08,bull,375.0,0.8805195777965618
2022-09-08,bull,391.0,0.6750534607084994
2022-09-09,bull,383.0,0.8597016306803718
2022-09-09,bull,374.0,0.9319992272065738
2022-09-09,bull,391.0,0.764520741399235
2022-09-12,bull,384.0,0.888573537586723
2022-09-12,bull,374.0,0.9531317850496133
2022-09-12,bull,392.0,0.805612342315766
2022-09-13,bull,383.0,0.6893955655766567
2022-09-13,bull,374.0,0.8175335229599244
2022-09-13,bull,389.0,0.5889721174033291
2022-09-14,bull,382.0,0.727538859339379
2022-09-14,bull,373.0,0.8457430402201453
2022-09-14,bull,389.0,0.6144238198123074
2022-09-15,bull,382.0,0.6582224607531806
2022-09-15,bull,373.0,0.7940559627214858
2022-09-15,bull,387.0,0.5723574975812352
2022-09-16,bull,381.0,0.598463092726
2022-09-16,bull,373.0,0.7313591327160682
2022-09-16,bull,385.0,0.5272967659472305
2022-09-19,bull,381.0,0.6492039415150646
2022-09-19,bull,372.0,0.7873406659160888
2022-09-19,bull,384.0,0.597671389894889
2022-09-20,bull,379.0,0.6080993610923697
2022-09-20,bull,372.0,0.724834335022749
2022-09-20,bull,383.0,0.5368593154978135
2022-09-21,bull,376.0,0.5426905861035342
2022-09-21,bull,371.0,0.632727347370403
2022-09-21,bull,380.0,0.4696804986357287
2022-09-22,bull,373.0,0.5397724257671588
2022-09-22,bull,370.0,0.5947304762691252
2022-09-22,bull,378.0,0.44797641412592637
2022-09-23,bull,371.0,0.46029958439682445
2022-09-23,bull,370.0,0.478893853680917
2022-09-23,bull,375.0,0.38765985302554407
2022-09-26,bull,366.0,0.48529780940031986
2022-09-26,bull,369.0,0.42926176699061025
2022-09-26,bull,373.0,0.35755578083944173
2022-09-27,bull,362.0,0.5434798237679571
2022-09-27,bull,368.0,0.43033447973356287
2022-09-27,bull,370.0,0.3938105614224285
2022-09-28,bull,360.0,0.7063173761785284
2022-09-28,bull,367.0,0.5828160459730171
2022-09-28,bull,368.0,0.5643361428983534
2022-09-29,bull,357.0,0.6262586781154846
2022-09-29,bull,366.0,0.45649108630036256
2022-09-29,bull,366.0,0.45649108630036256
2022-09-30,bull,352.0,0.6165112241899342
2022-09-30,bull,365.0,0.3700133684741179
2022-09-30,bull,363.0,0.4064641350740609
2022-10-03,bull,351.0,0.7872620752230639
2022-10-03,bull,365.0,0.5475733018825006
2022-10-03,bull,362.0,0.6035247731429751
2022-10-04,bull,350.0,0.9154235754953147
2022-10-04,bull,364.0,0.7566629114662511
2022-10-04,bull,361.0,0.7992516632043932
2022-10-05,bull,350.0,0.9089894158494363
2022-10-05,bull,364.0,0.7438417574890838
2022-10-05,bull,361.0,0.7877324025410266
2022-10-06,bull,350.0,0.8759455342818254
2022-10-06,bull,363.0,0.6996107889167194
2022-10-06,bull,361.0,0.7320336146757739
2022-10-07,bull,350.0,0.7469594132976908
2022-10-07,bull,362.0,0.5323026401638067
2022-10-07,bull,359.0,0.589087222004855
2022-10-10,bull,351.0,0.6853741168704468
2022-10-10,bull,361.0,0.4984908617561225
2022-10-10,bull,357.0,0.5750340435855021
2022-10-11,bull,350.0,0.6635450276965466
2022-10-11,bull,361.0,0.4546894229182651
2022-10-11,bull,356.0,0.5508269856625047
2022-10-12,bull,350.0,0.6424189714021729
2022-10-12,bull,360.0,0.4510528539587171
2022-10-12,bull,355.0,0.5474601886041883
2022-10-13,bull,350.0,0.792781778069857
2022-10-13,bull,359.0,0.646674220726035
2022-10-13,bull,353.0,0.7480233651485216
2022-10-14,bull,350.0,0.6615992566516165
2022-10-14,bull,358.0,0.5101285213122715
2022-10-14,bull,351.0,0.6433453073123543
2022-10-17,bull,351.0,0.790131303040543
2022-10-17,bull,358.0,0.678981620133156
2022-10-17,bull,351.0,0.790131303040543
2022-10-18,bull,353.0,0.8187964205840748
2022-10-18,bull,357.0,0.762888578040238
2022-10-18,bull,351.0,0.8435606618703602
2022-10-19,bull,353.0,0.7845374169276369
2022-10-19,bull,356.0,0.7392489468490027
2022-10-19,bull,351.0,0.8121970898599522
2022-10-20,bull,353.0,0.7394851109928554
2022-10-20,bull,356.0,0.6897638294627952
2022-10-20,bull,350.0,0.7851156993398158
2022-10-21,bull,353.0,0.8548901611451032
2022-10-21,bull,355.0,0.8314179283726306
2022-10-21,bull,351.0,0.8761700703563717
2022-10-24,bull,352.0,0.9061530055045026
2022-10-24,bull,355.0,0.8790878562618583
2022-10-24,bull,352.0,0.9061530055045026
2022-10-25,bull,352.0,0.9442886083340651
2022-10-25,bull,354.0,0.9323725964785932
2022-10-25,bull,353.0,0.9385475203875153
2022-10-26,bull,351.0,0.9344933582640036
2022-10-26,bull,354.0,0.9135128268055408
2022-10-26,bull,355.0,0.905551597613176
2022-10-27,bull,351.0,0.921813951995352
2022-10-27,bull,354.0,0.897952290495472
2022-10-27,bull,356.0,0.8794795686124324
2022-10-28,bull,352.0,0.962079474515591
2022-10-28,bull,353.0,0.9578450091451713
2022-10-28,bull,357.0,0.9371209110949391
2022-10-31,bull,352.0,0.95050598095134
2022-10-31,bull,353.0,0.9452720267806187
2022-10-31,bull,359.0,0.9046850052297508
2022-11-01,bull,351.0,0.9477156686046229
2022-11-01,bull,353.0,0.9363311320104049
2022-11-01,bull,360.0,0.8819081743155112
2022-11-02,bull,351.0,0.8815697714272746
2022-11-02,bull,352.0,0.8715176652490484
2022-11-02,bull,359.0,0.7859749382835651
2022-11-03,bull,351.0,0.8422140483019049
2022-11-03,bull,352.0,0.8300399287673061
2022-11-03,bull,359.0,0.7301481914780589
2022-11-04,bull,352.0,0.885287698682047
2022-11-04,bull,352.0,0.885287698682047
2022-11-04,bull,359.0,0.8053205450545498
2022-11-07,bull,354.0,0.8977085163636022
2022-11-07,bull,351.0,0.9216139609502363
2022-11-07,bull,360.0,0.8358377768656884
2022-11-08,bull,356.0,0.8969247799213441
2022-11-08,bull,351.0,0.934377669919518
2022-11-08,bull,360.0,0.8578465970584828
2022-11-09,bull,359.0,0.7758668063677958
2022-11-09,bull,351.0,0.8746490540359986
2022-11-09,bull,359.0,0.7758668063677958
2022-11-10,bull,359.0,0.9539969315016684
2022-11-10,bull,351.0,0.9810181659890655
2022-11-10,bull,361.0,0.9439340863316671
2022-11-11,bull,361.0,0.9604143009637375
2022-11-11,bull,351.0,0.9875218114695492
2022-11-11,bull,364.0,0.9465376571173473
2022-11-14,bull,362.0,0.940576353191324
2022-11-14,bull,351.0,0.9818747415397784
2022-11-14,bull,366.0,0.9145461534949089
2022-11-15,bull,363.0,0.9514371045973323
2022-11-15,bull,351.0,0.9874936704289717
2022-11-15,bull,367.0,0.9291018707471039
2022-11-16,bull,364.0,0.9303845008826186
2022-11-16,bull,351.0,0.982509006988693
2022-11-16,bull,369.0,0.8929482945683866
2022-11-17,bull,367.0,0.9003266044192183
2022-11-17,bull,351.0,0.9800840178456461
2022-11-17,bull,370.0,0.8733573124069827
2022-11-18,bull,368.0,0.9057027349876559
2022-11-18,bull,350.0,0.9854956385477173
2022-11-18,bull,372.0,0.870233938473659
2022-11-21,bull,369.0,0.8858311037032007
2022-11-21,bull,350.0,0.983008535480484
2022-11-21,bull,373.0,0.8456386517298735
2022-11-22,bull,369.0,0.9245243509596691
2022-11-22,bull,350.0,0.9906586391226452
2022-11-22,bull,374.0,0.8855234542125546
2022-11-23,bull,369.0,0.9388249664099286
2022-11-23,bull,350.0,0.9930648852980092
2022-11-23,bull,376.0,0.8886706070655224
2022-11-25,bull,369.0,0.9383548708869289
2022-11-25,bull,351.0,0.9919648468223102
2022-11-25,bull,377.0,0.8789208909680336
2022-11-28,bull,369.0,0.8966149339903432
2022-11-28,bull,350.0,0.9853014161911443
2022-11-28,bull,378.0,0.8009766300041438
2022-11-29,bull,370.0,0.88215859427784
2022-11-29,bull,350.0,0.9841568144254974
2022-11-29,bull,378.0,0.792561285752281
2022-11-30,bull,370.0,0.9575589916705785
2022-11-30,bull,350.0,0.9963793001737653
2022-11-30,bull,379.0,0.9043543720447726
2022-12-01,bull,372.0,0.9470515680125334
2022-12-01,bull,350.0,0.9962387688664469
2022-12-01,bull,381.0,0.8854843911158248
2022-12-02,bull,375.0,0.9275519019102754
2022-12-02,bull,350.0,0.9960085205784829
2022-12-02,bull,382.0,0.8723275149595456
2022-12-05,bull,379.0,0.8313729161050447
2022-12-05,bull,350.0,0.9903159699984162
2022-12-05,bull,383.0,0.7816448892598366
2022-12-06,bull,381.0,0.7313679181090005
2022-12-06,bull,350.0,0.9815505730388311
2022-12-06,bull,382.0,0.716188009481052
2022-12-07,bull,383.0,0.690328309997866
2022-12-07,bull,350.0,0.9801756713973027
2022-12-07,bull,382.0,0.706112640674479
2022-12-08,bull,389.0,0.64158696075792
2022-12-08,bull,350.0,0.985830076477107
2022-12-08,bull,383.0,0.7362869665216086
2022-12-09,bull,389.0,0.5920535160052611
2022-12-09,bull,350.0,0.9804283010482135
2022-12-09,bull,384.0,0.6761293901189414
2022-12-12,bull,389.0,0.6846570202567084
2022-12-12,bull,350.0,0.9895727208278312
2022-12-12,bull,385.0,0.7453045801164544
2022-12-13,bull,389.0,0.7295264249699912
2022-12-13,bull,351.0,0.991617249935549
2022-12-13,bull,385.0,0.7853547314090847
2022-12-14,bull,389.0,0.6915633667173493
2022-12-14,bull,351.0,0.9887173621877737
2022-12-14,bull,385.0,0.7515297644656188
2022-12-15,bull,388.0,0.5461392783259729
2022-12-15,bull,351.0,0.9679697864641552
2022-12-15,bull,383.0,0.6332848813982511
2022-12-16,bull,386.0,0.4682640018972402
2022-12-16,bull,351.0,0.9414075498529139
2022-12-16,bull,382.0,0.540141080594457
2022-12-19,bull,383.0,0.46335237276677355
2022-12-19,bull,350.0,0.9290317845087921
2022-12-19,bull,380.0,0.5176324315582895
2022-12-20,bull,380.0,0.5270664018077185
2022-12-20,bull,350.0,0.9321901589757768
2022-12-20,bull,379.0,0.5451979431283164
2022-12-21,bull,379.0,0.644533996445628
2022-12-21,bull,350.0,0.9598864537520113
2022-12-21,bull,378.0,0.6614287557549955
2022-12-22,bull,377.0,0.5844814179433759
2022-12-22,bull,350.0,0.9332567209760011
2022-12-22,bull,376.0,0.602327268837933
2022-12-23,bull,376.0,0.6400985723606019
2022-12-23,bull,350.0,0.9451830052695745
2022-12-23,bull,375.0,0.6572056841007171
2022-12-27,bull,374.0,0.6490140254849166
2022-12-27,bull,350.0,0.9371649371055966
2022-12-27,bull,375.0,0.6317192156487226
2022-12-28,bull,372.0,0.6021536954295506
2022-12-28,bull,350.0,0.9057107538923588
2022-12-28,bull,373.0,0.5841132766280984
2022-12-29,bull,372.0,0.7149578859899567
2022-12-29,bull,350.0,0.9477905096502188
2022-12-29,bull,374.0,0.6826264264092687
2022-12-30,bull,372.0,0.6992496834408664
2022-12-30,bull,351.0,0.9368302653384633
2022-12-30,bull,373.0,0.6828722230257798
2023-01-03,bull,372.0,0.6733463951733338
2023-01-03,bull,351.0,0.9272520105193669
2023-01-03,bull,372.0,0.6733463951733338
2023-01-04,bull,372.0,0.7198434783515166
2023-01-04,bull,351.0,0.9439506428465536
2023-01-04,bull,372.0,0.7198434783515166
2023-01-05,bull,371.0,0.666466622839606
2023-01-05,bull,351.0,0.9177367270633242
2023-01-05,bull,372.0,0.649345476242136
2023-01-06,bull,371.0,0.7947138898589488
2023-01-06,bull,351.0,0.9626838536734607
2023-01-06,bull,372.0,0.7812033975304946
2023-01-09,bull,372.0,0.7782933672422705
2023-01-09,bull,351.0,0.9618770151997319
2023-01-09,bull,372.0,0.7782933672422705
2023-01-10,bull,372.0,0.8125908702723093
2023-01-10,bull,351.0,0.9708833738629065
2023-01-10,bull,372.0,0.8125908702723093
2023-01-11,bull,372.0,0.8654587331366199
2023-01-11,bull,352.0,0.980413049603892
2023-01-11,bull,373.0,0.8551271873831172
2023-01-12,bull,373.0,0.868989148870486
2023-01-12,bull,352.0,0.9832192564883631
2023-01-12,bull,375.0,0.8482606905812857
2023-01-13,bull,373.0,0.8827192617885578
2023-01-13,bull,352.0,0.9858234630747489
2023-01-13,bull,376.0,0.8531273122342593
2023-01-17,bull,372.0,0.8855950293543675
2023-01-17,bull,352.0,0.9846371731825796
2023-01-17,bull,377.0,0.8345190445514385
2023-01-18,bull,373.0,0.810920619807953
2023-01-18,bull,353.0,0.9668088495544822
2023-01-18,bull,378.0,0.7423663294184897
2023-01-19,bull,373.0,0.7747982743717328
2023-01-19,bull,353.0,0.9563006430344279
2023-01-19,bull,378.0,0.6998977928155419
2023-01-20,bull,374.0,0.8480403306915044
2023-01-20,bull,353.0,0.9787697264651292
2023-01-20,bull,378.0,0.8006100706455332
2023-01-23,bull,373.0,0.8999072160982544
2023-01-23,bull,353.0,0.9873097796114837
2023-01-23,bull,379.0,0.8424615388086971
2023-01-24,bull,374.0,0.8880169821609556
2023-01-24,bull,353.0,0.9866871765153092
2023-01-24,bull,380.0,0.8264901503623292
2023-01-25,bull,374.0,0.8892482647977275
2023-01-25,bull,353.0,0.9869073677109182
2023-01-25,bull,381.0,0.8163004279217714
2023-01-26,bull,375.0,0.9139693961233971
2023-01-26,bull,353.0,0.9920841699760153
2023-01-26,bull,382.0,0.8520520704259207
2023-01-27,bull,376.0,0.9129640448461427
2023-01-27,bull,353.0,0.9929071237831225
2023-01-27,bull,383.0,0.8507706398153688
2023-01-30,bull,378.0,0.8528320559393525
2023-01-30,bull,353.0,0.9872529602941453
2023-01-30,bull,384.0,0.7810923592567908
2023-01-31,bull,379.0,0.8953897435073574
2023-01-31,bull,353.0,0.9935523565791458
2023-01-31,bull,385.0,0.8373577208946517
2023-02-01,bull,380.0,0.9182170834421539
2023-02-01,bull,353.0,0.9962046723146422
2023-02-01,bull,386.0,0.8690333490687739
2023-02-02,bull,380.0,0.9498597579641295
2023-02-02,bull,353.0,0.9982502482797436
2023-02-02,bull,388.0,0.90019060342729
2023-02-03,bull,383.0,0.9069500160608921
2023-02-03,bull,354.0,0.9963842185996872
2023-02-03,bull,389.0,0.8538223241413722
2023-02-06,bull,384.0,0.8791732402083487
2023-02-06,bull,354.0,0.9950572888758762
2023-02-06,bull,390.0,0.8165574593447682
2023-02-07,bull,386.0,0.904214703203361
2023-02-07,bull,354.0,0.9974831689270199
2023-02-07,bull,391.0,0.860602163716255
2023-02-08,bull,387.0,0.857846539163055
2023-02-08,bull,354.0,0.9955312116488396
2023-02-08,bull,392.0,0.8018780043261319
2023-02-09,bull,388.0,0.8092639059382932
2023-02-09,bull,354.0,0.9931229748576149
2023-02-09,bull,392.0,0.7572672807455387
2023-02-10,bull,389.0,0.8081166707023943
2023-02-10,bull,355.0,0.9929584681254379
2023-02-10,bull,392.0,0.7697161461924993
2023-02-13,bull,389.0,0.858390963320587
2023-02-13,bull,355.0,0.9960612868369699
2023-02-13,bull,393.0,0.8148535319518735
2023-02-14,bull,390.0,0.8462963528341295
2023-02-14,bull,355.0,0.9959671439744765
2023-02-14,bull,393.0,0.8127168686093404
2023-02-15,bull,392.0,0.8384815365098444
2023-02-15,bull,355.0,0.9965895237047003
2023-02-15,bull,395.0,0.8040525635086204
2023-02-16,bull,396.0,0.7164244543462779
2023-02-16,bull,355.0,0.9931554878034168
2023-02-16,bull,395.0,0.7310679955654547
2023-02-17,bull,398.0,0.6706359357587617
2023-02-17,bull,355.0,0.9922822516839618
2023-02-17,bull,395.0,0.7165831851020783
2023-02-21,bull,398.0,0.536123325055957
2023-02-21,bull,355.0,0.9808205339596564
2023-02-21,bull,394.0,0.6047371214671022
2023-02-22,bull,397.0,0.5439378757637305
2023-02-22,bull,356.0,0.977162858586893
2023-02-22,bull,393.0,0.6124684820381412
2023-02-23,bull,397.0,0.5801394015869562
2023-02-23,bull,356.0,0.9817037453578489
2023-02-23,bull,393.0,0.6471543813304959
2023-02-24,bull,396.0,0.523888016327049
2023-02-24,bull,355.0,0.9745892402034899
2023-02-24,bull,392.0,0.593189938674624
2023-02-27,bull,395.0,0.5645828322809908
2023-02-27,bull,355.0,0.977883409431089
2023-02-27,bull,391.0,0.6326538802635993
2023-02-28,bull,394.0,0.5566057178793516
2023-02-28,bull,356.0,0.971218945212056
2023-02-28,bull,391.0,0.6082480218423669
2023-03-01,bull,392.0,0.56511337109495
2023-03-01,bull,356.0,0.966557816611366
2023-03-01,bull,390.0,0.5996891723381205
2023-03-02,bull,391.0,0.6339650530771219
2023-03-02,bull,356.0,0.9753873899635054
2023-03-02,bull,390.0,0.6505212563336199
2023-03-03,bull,391.0,0.7316967106409543
2023-03-03,bull,356.0,0.9875262578172976
2023-03-03,bull,391.0,0.7316967106409543
2023-03-06,bull,391.0,0.7356353930151777
2023-03-06,bull,356.0,0.9879085010791573
2023-03-06,bull,391.0,0.7356353930151777
2023-03-07,bull,391.0,0.6414695860889907
2023-03-07,bull,356.0,0.9765195147873643
2023-03-07,bull,391.0,0.6414695860889907
2023-03-08,bull,391.0,0.6519667752333836
2023-03-08,bull,356.0,0.9780423385214878
2023-03-08,bull,391.0,0.6519667752333836
2023-03-09,bull,389.0,0.5623435267113435
2023-03-09,bull,356.0,0.954710618512048
2023-03-09,bull,389.0,0.5623435267113435
2023-03-10,bull,387.0,0.4977853808627242
2023-03-10,bull,356.0,0.9251520712960376
2023-03-10,bull,388.0,0.47996183656774655
2023-03-13,bull,384.0,0.5416278823648359
2023-03-13,bull,356.0,0.9215980356964888
2023-03-13,bull,386.0,0.5058079304483917
2023-03-14,bull,384.0,0.651178539405914
2023-03-14,bull,356.0,0.9554224462935912
2023-03-14,bull,385.0,0.6343727983169498
2023-03-15,bull,383.0,0.6274094836206197
2023-03-15,bull,355.0,0.9494895692669522
2023-03-15,bull,384.0,0.6101982304849632
2023-03-16,bull,385.0,0.7040363148422044
2023-03-16,bull,355.0,0.973881822607987
2023-03-16,bull,384.0,0.7194107669440089
2023-03-17,bull,384.0,0.622250622121429
2023-03-17,bull,355.0,0.952687128968045
2023-03-17,bull,383.0,0.6392899204792456
2023-03-20,bull,385.0,0.6671664431332102
2023-03-20,bull,356.0,0.9631536267249075
2023-03-20,bull,383.0,0.6992739344127179
2023-03-21,bull,385.0,0.7447468202444057
2023-03-21,bull,356.0,0.9780195546846364
2023-03-21,bull,383.0,0.7728485162616578
2023-03-22,bull,385.0,0.6406698909763759
2023-03-22,bull,356.0,0.9569797127791023
2023-03-22,bull,382.0,0.689962318549318
2023-03-23,bull,385.0,0.6580000272212444
2023-03-23,bull,356.0,0.9610855843794166
2023-03-23,bull,382.0,0.7062645074666035
2023-03-24,bull,385.0,0.6985717258821231
2023-03-24,bull,356.0,0.9697211521788311
2023-03-24,bull,382.0,0.7440205796270768
2023-03-27,bull,385.0,0.7097496289424015
2023-03-27,bull,357.0,0.9685913618376705
2023-03-27,bull,382.0,0.7543198990909703
2023-03-28,bull,384.0,0.7118433790013573
2023-03-28,bull,357.0,0.9657391359074001
2023-03-28,bull,382.0,0.7419034314622486
2023-03-29,bull,384.0,0.790661172938087
2023-03-29,bull,357.0,0.9808439444809527
2023-03-29,bull,382.0,0.815717405664467
2023-03-30,bull,384.0,0.8185459518086464
2023-03-30,bull,358.0,0.9831720777016195
2023-03-30,bull,383.0,0.8302116692163
2023-03-31,bull,383.0,0.8844292881288387
2023-03-31,bull,359.0,0.9897829155868847
2023-03-31,bull,385.0,0.8658989862962354
2023-04-03,bull,382.0,0.9046618821680266
2023-04-03,bull,359.0,0.991440780836049
2023-04-03,bull,386.0,0.87037332911409
2023-04-04,bull,382.0,0.8872854283856189
2023-04-04,bull,359.0,0.9889251290839842
2023-04-04,bull,387.0,0.8381738095792777
2023-04-05,bull,381.0,0.8872838791338256
2023-04-05,bull,360.0,0.9858895379757848
2023-04-05,bull,388.0,0.8151066088480075
2023-04-06,bull,382.0,0.8914436232981937
2023-04-06,bull,360.0,0.9881400249778165
2023-04-06,bull,389.0,0.8211413527178566
2023-04-10,bull,383.0,0.8862315071557154
2023-04-10,bull,361.0,0.9871712757828975
2023-04-10,bull,391.0,0.8019670770736818
2023-04-11,bull,385.0,0.868891834223126
2023-04-11,bull,361.0,0.987324411688287
2023-04-11,bull,392.0,0.7907649718919829
2023-04-12,bull,386.0,0.8426708706230587
2023-04-12,bull,361.0,0.9848163641679221
2023-04-12,bull,393.0,0.7562238759604851
2023-04-13,bull,387.0,0.8828255647900599
2023-04-13,bull,362.0,0.9905094673462502
2023-04-13,bull,394.0,0.8102287572480961
2023-04-14,bull,387.0,0.8742821347900027
2023-04-14,bull,362.0,0.9893757870881251
2023-04-14,bull,395.0,0.7859575141592379
2023-04-17,bull,389.0,0.8685636389409117
2023-04-17,bull,362.0,0.9909990752834577
2023-04-17,bull,397.0,0.7784695162161561
2023-04-18,bull,390.0,0.8613604530090171
2023-04-18,bull,363.0,0.9900729255297798
2023-04-18,bull,397.0,0.7818121750930862
2023-04-19,bull,391.0,0.8506373547382986
2023-04-19,bull,363.0,0.9899951633672319
2023-04-19,bull,398.0,0.7678632307754549
2023-04-20,bull,393.0,0.804007154243263
2023-04-20,bull,363.0,0.9871722667980921
2023-04-20,bull,399.0,0.7236051060410602
2023-04-21,bull,396.0,0.7696692865264038
2023-04-21,bull,364.0,0.9859965643582957
2023-04-21,bull,401.0,0.6986194397128865
2023-04-24,bull,398.0,0.7481118169558372
2023-04-24,bull,364.0,0.9866285056232591
2023-04-24,bull,401.0,0.7048815380126894
2023-04-25,bull,400.0,0.6196613916125597
2023-04-25,bull,364.0,0.9736945180028441
2023-04-25,bull,401.0,0.6030865230265542
2023-04-26,bull,402.0,0.5575205714964424
2023-04-26,bull,364.0,0.9688799600508724
2023-04-26,bull,400.0,0.5913708274809089
2023-04-27,bull,404.0,0.6554799147701421
2023-04-27,bull,364.0,0.9863084076280223
2023-04-27,bull,400.0,0.7165092897487797
2023-04-28,bull,405.0,0.6930606116301963
2023-04-28,bull,364.0,0.990694134866795
2023-04-28,bull,401.0,0.7506262087350137
2023-05-01,bull,405.0,0.6868872800734944
2023-05-01,bull,364.0,0.9902470713359022
2023-05-01,bull,402.0,0.730994663246355
2023-05-02,bull,405.0,0.6145794858082794
2023-05-02,bull,364.0,0.9838205239709654
2023-05-02,bull,402.0,0.6627764768769422
2023-05-03,bull,405.0,0.5682722085202903
2023-05-03,bull,364.0,0.9783420098803911
2023-05-03,bull,401.0,0.6345370579732987
2023-05-04,bull,404.0,0.536523787659374
2023-05-04,bull,364.0,0.9711212190902291
2023-05-04,bull,401.0,0.5873671115883046
2023-05-05,bull,404.0,0.658875160415977
2023-05-05,bull,365.0,0.9849103927820173
2023-05-05,bull,400.0,0.7196290751597647
2023-05-08,bull,405.0,0.6447526304507101
2023-05-08,bull,365.0,0.9850852274370345
2023-05-08,bull,401.0,0.7064725685476883
2023-05-09,bull,405.0,0.6160292964002904
2023-05-09,bull,365.0,0.9819688093031913
2023-05-09,bull,401.0,0.6797449863261833
2023-05-10,bull,405.0,0.6464701384748228
2023-05-10,bull,364.0,0.98694195469531
2023-05-10,bull,401.0,0.7080596325918109
2023-05-11,bull,405.0,0.6351689079926623
2023-05-11,bull,364.0,0.9858912137232146
2023-05-11,bull,402.0,0.682375735312191
2023-05-12,bull,405.0,0.6266013417674865
2023-05-12,bull,364.0,0.985054753576852
2023-05-12,bull,402.0,0.6742368436317167
2023-05-15,bull,405.0,0.6489618932476919
2023-05-15,bull,364.0,0.9871658112665228
2023-05-15,bull,402.0,0.6954284152402552
2023-05-16,bull,405.0,0.605028093120636
2023-05-16,bull,364.0,0.9827874474993519
2023-05-16,bull,402.0,0.6536380299063538
2023-05-17,bull,405.0,0.6827386297528487
2023-05-17,bull,364.0,0.9899384317998006
2023-05-17,bull,402.0,0.7271274926356467
2023-05-18,bull,404.0,0.7530894369614147
2023-05-18,bull,364.0,0.993614599606387
2023-05-18,bull,403.0,0.7664389835053491
2023-05-19,bull,404.0,0.7450594275484425
2023-05-19,bull,364.0,0.9931469747554172
2023-05-19,bull,403.0,0.7586443487724127
2023-05-22,bull,404.0,0.7473122486307175
2023-05-22,bull,364.0,0.9932803207919999
2023-05-22,bull,404.0,0.7473122486307175
2023-05-23,bull,405.0,0.665584108179822
2023-05-23,bull,364.0,0.9885897109049349
2023-05-23,bull,404.0,0.6810265962833785
2023-05-24,bull,406.0,0.602219986345018
2023-05-24,bull,364.0,0.9842415525541749
2023-05-24,bull,404.0,0.634814112365101
2023-05-25,bull,406.0,0.6585267121151672
2023-05-25,bull,364.0,0.9892711527493663
2023-05-25,bull,404.0,0.6893395397456822
2023-05-26,bull,406.0,0.7360835865117418
2023-05-26,bull,364.0,0.9941771958816431
2023-05-26,bull,405.0,0.749854406596242
2023-05-30,bull,405.0,0.7519467143689458
2023-05-30,bull,364.0,0.9942855143069219
2023-05-30,bull,405.0,0.7519467143689458
2023-05-31,bull,406.0,0.7059534366737341
2023-05-31,bull,364.0,0.9925126142162952
2023-05-31,bull,406.0,0.7059534366737341
2023-06-01,bull,406.0,0.7597153006743462
2023-06-01,bull,364.0,0.9952948128352105
2023-06-01,bull,407.0,0.7462636771492374
2023-06-02,bull,407.0,0.8189732026020604
2023-06-02,bull,364.0,0.9977825993403208
2023-06-02,bull,408.0,0.80756402764028
2023-06-05,bull,406.0,0.821434419494025
2023-06-05,bull,364.0,0.9975400543754003
2023-06-05,bull,409.0,0.7862077494393842
2023-06-06,bull,406.0,0.831099459198584
2023-06-06,bull,364.0,0.9978133943793633
2023-06-06,bull,410.0,0.7848588894824382
2023-06-07,bull,406.0,0.8155473233597357
2023-06-07,bull,364.0,0.9973638889596492
2023-06-07,bull,411.0,0.7538079151117978
2023-06-08,bull,406.0,0.8420633981101009
2023-06-08,bull,364.0,0.9981003484491107
2023-06-08,bull,412.0,0.7730350148946046
2023-06-09,bull,407.0,0.8392587310545063
2023-06-09,bull,363.0,0.9985257722734742
2023-06-09,bull,413.0,0.7697247056833849
2023-06-12,bull,407.0,0.8744820154473976
2023-06-12,bull,363.0,0.9991244264327215
2023-06-12,bull,414.0,0.8030244061442651
2023-06-13,bull,407.0,0.8964635151030862
2023-06-13,bull,363.0,0.9994092321214018
2023-06-13,bull,415.0,0.8223883984450384
2023-06-14,bull,408.0,0.8924686850842389
2023-06-14,bull,363.0,0.999450577292714
2023-06-14,bull,416.0,0.816851952239814
2023-06-15,bull,408.0,0.9269128211215953
2023-06-15,bull,363.0,0.9997467807640488
2023-06-15,bull,418.0,0.8493792440177206
2023-06-16,bull,408.0,0.9082178092655799
2023-06-16,bull,363.0,0.9996017523076545
2023-06-16,bull,419.0,0.8075954890105099
2023-06-20,bull,408.0,0.8924686850842389
2023-06-20,bull,363.0,0.999450577292714
2023-06-20,bull,420.0,0.7696471513373919
2023-06-21,bull,409.0,0.866153340056204
2023-06-21,bull,363.0,0.9992506632625265
2023-06-21,bull,420.0,0.741737615280236
2023-06-22,bull,411.0,0.861328896685162
2023-06-22,bull,363.0,0.9993967726595472
2023-06-22,bull,421.0,0.7485490502264924
2023-06-23,bull,414.0,0.7964197058061617
2023-06-23,bull,363.0,0.9990515248708162
2023-06-23,bull,422.0,0.6905456590934144
2023-06-26,bull,417.0,0.7366103463596863
2023-06-26,bull,364.0,0.9985929517958072
2023-06-26,bull,422.0,0.6651228863556524
2023-06-27,bull,418.0,0.7823930085470248
