Date,SPY,QQQ,SPYD,AGNC,JEPI,O,MSFT,NVDA,TSLA,TQQQ,XXXX,SOXL,NVDL,TSLL,SPXS,UVXY
2014-11-03,170.22109985351562,94.20085906982422,,7.314140796661377,,29.65327262878418,40.63521194458008,4.750058174133301,16.172666549682617,3.7741549015045166,,1.7309274673461914,,,1043.513427734375,32387500.0
2014-11-04,169.6305389404297,93.88594055175781,,7.259243488311768,,30.095556259155273,40.7465705871582,4.81221342086792,15.928667068481445,3.7340426445007324,,1.716471552848816,,,1052.7685546875,32000000.0
2014-11-05,170.70196533203125,93.89518737792969,,7.233405113220215,,29.868085861206055,40.994964599609375,4.81221342086792,15.39799976348877,3.7336370944976807,,1.7670691013336182,,,1032.407470703125,31137500.0
2014-11-06,171.3853302001953,94.19160461425781,,7.239871025085449,,29.60903549194336,41.7144775390625,4.8337273597717285,16.08133316040039,3.76564621925354,,1.7220079898834229,,,1021.3010864257812,29575000.0
2014-11-07,171.5455780029297,94.10826873779297,,7.281845569610596,,29.61534881591797,41.69733810424805,4.730934143066406,16.01333236694336,3.7563273906707764,,1.6714096069335938,,,1017.1363525390625,28725000.0
2014-11-10,172.0855255126953,94.44168090820312,,7.26569938659668,,29.760663986206055,41.877227783203125,4.785916805267334,16.1286678314209,3.794818162918091,,1.7092427015304565,,,1009.7322998046875,26575000.0
2014-11-11,172.25424194335938,94.73812866210938,,7.272158622741699,,29.590072631835938,41.860076904296875,4.728543281555176,16.738666534423828,3.8308780193328857,,1.6943258047103882,,,1004.6421508789062,26487500.0
2014-11-12,172.0686798095703,94.90483093261719,,7.272158622741699,,29.280447006225586,41.782997131347656,4.6974639892578125,16.606666564941406,3.851947069168091,,1.6912494897842407,,,1007.41845703125,27075000.0
2014-11-13,172.2626953125,95.31237030029297,,7.320599555969238,,29.17304801940918,42.49394989013672,4.673561096191406,16.780000686645508,3.9013776779174805,,1.694171667098999,,,1004.17919921875,27725000.0
2014-11-14,172.30491638183594,95.60881042480469,,7.38517951965332,,28.876070022583008,42.4682502746582,4.730934143066406,17.245332717895508,3.937438488006592,,1.735849142074585,,,1002.7910766601562,27862500.0
2014-11-17,172.41456604003906,95.3216552734375,,7.4529948234558105,,29.109859466552734,42.3654670715332,4.709419250488281,16.93199920654297,3.9005675315856934,,1.7133952379226685,,,1001.4024658203125,27787500.0
2014-11-18,173.41006469726562,96.03489685058594,,7.465913772583008,,29.1351261138916,42.01205825805664,4.821775913238525,17.18000030517578,3.988084554672241,,1.8124377727508545,,,984.2808837890625,26725000.0
